id,username,type,graduation_date,cgpa,entryyear,entrytype,left_date
517,N14322941,4,25.06.2018,NULL,NULL,NULL,NULL
518,N14324621,4,26.06.2019,NULL,NULL,NULL,NULL
520,N14325302,4,16.09.2019,NULL,2014,NULL,NULL
521,21501405,2,13.10.2022,3.32,2015,4,NULL
524,N14329623,4,19.06.2017,NULL,NULL,NULL,NULL
525,N14310999,8,31.01.2018,NULL,NULL,NULL,NULL
526,N14311389,8,31.01.2018,NULL,NULL,NULL,NULL
527,N14311666,8,31.01.2018,NULL,NULL,NULL,NULL
528,N14311982,8,31.01.2018,NULL,NULL,NULL,NULL
529,N14312254,8,28.06.2017,NULL,NULL,NULL,NULL
530,N14313085,8,31.01.2018,NULL,NULL,NULL,NULL
531,N14313379,8,22.01.2017,NULL,NULL,NULL,NULL
532,N14313571,8,28.06.2017,NULL,NULL,NULL,NULL
533,N14313598,8,28.06.2017,NULL,NULL,NULL,NULL
534,N14313650,9,NULL,NULL,NULL,NULL,NULL
535,N14314604,9,NULL,NULL,NULL,NULL,NULL
536,N14315206,9,NULL,NULL,NULL,NULL,NULL
537,N14315528,8,31.01.2018,NULL,NULL,NULL,NULL
538,N14315681,8,31.01.2018,NULL,NULL,NULL,NULL
539,N14315984,8,31.01.2018,NULL,NULL,NULL,NULL
540,N14316270,8,28.06.2017,NULL,NULL,NULL,NULL
541,N14316278,8,22.01.2017,NULL,NULL,NULL,NULL
542,N14316451,8,31.01.2018,NULL,NULL,NULL,NULL
543,N14317065,9,NULL,NULL,NULL,NULL,NULL
544,N14317067,8,28.06.2017,NULL,NULL,NULL,NULL
545,N14317902,8,22.01.2017,NULL,NULL,NULL,NULL
546,N14319064,8,31.01.2018,NULL,NULL,NULL,NULL
547,N14319257,8,31.01.2018,NULL,NULL,NULL,NULL
548,N14319892,8,28.06.2017,NULL,NULL,NULL,NULL
549,N15113829,8,31.01.2018,NULL,NULL,NULL,NULL
550,N15114785,9,NULL,NULL,NULL,NULL,NULL
551,N15210710,9,NULL,NULL,NULL,NULL,NULL
552,N15211297,8,31.01.2018,NULL,NULL,NULL,NULL
553,N15212189,8,31.01.2018,NULL,NULL,NULL,NULL
554,N15212427,8,28.06.2017,NULL,NULL,NULL,NULL
555,N15212474,8,31.01.2018,NULL,NULL,NULL,NULL
556,N15212720,9,NULL,NULL,NULL,NULL,NULL
557,N15212862,8,31.01.2018,NULL,NULL,NULL,NULL
558,N15213080,8,31.01.2018,NULL,NULL,NULL,NULL
559,N15213667,8,31.01.2018,NULL,NULL,NULL,NULL
560,N15214477,8,31.01.2018,NULL,NULL,NULL,NULL
561,N15214528,8,31.01.2018,NULL,NULL,NULL,NULL
562,N15215518,8,31.01.2018,NULL,NULL,NULL,NULL
563,N15215540,8,31.01.2018,NULL,NULL,NULL,NULL
564,N15216185,8,31.01.2018,NULL,NULL,NULL,NULL
565,N15216677,8,31.01.2018,NULL,NULL,NULL,NULL
566,N15217231,8,28.06.2017,NULL,NULL,NULL,NULL
567,N15217936,8,31.01.2018,NULL,NULL,NULL,NULL
568,N15218400,8,31.01.2018,NULL,NULL,NULL,NULL
569,N15218476,8,31.01.2018,NULL,NULL,NULL,NULL
571,N15112776,6,28.06.2017,NULL,NULL,NULL,NULL
572,N15210332,6,31.01.2018,NULL,NULL,NULL,NULL
573,N15210491,6,31.01.2018,NULL,NULL,NULL,NULL
576,N15212964,6,31.01.2018,NULL,NULL,NULL,NULL
577,N15213891,6,31.01.2018,NULL,NULL,NULL,NULL
582,N15216525,6,31.01.2018,NULL,NULL,NULL,NULL
583,N15216610,6,31.01.2018,NULL,NULL,NULL,NULL
584,N15216622,6,28.06.2017,NULL,NULL,NULL,NULL
585,N15216721,6,31.01.2018,NULL,NULL,NULL,NULL
586,N15217033,6,31.01.2018,NULL,NULL,NULL,NULL
587,N15217787,6,31.01.2018,NULL,NULL,NULL,NULL
588,N15218437,6,31.01.2018,NULL,NULL,NULL,NULL
590,N15219318,6,31.01.2018,NULL,NULL,NULL,NULL
591,N15219394,6,31.01.2018,NULL,NULL,NULL,NULL
593,21580822,2,09.08.2018,3.15,2015,21,NULL
594,21504309,2,06.07.2023,2.93,2015,4,NULL
595,21505358,2,24.06.2019,3.61,2015,4,NULL
596,21587316,2,24.06.2019,2.47,2015,7,NULL
597,21590886,2,06.07.2020,2.97,2015,21,NULL
598,21530999,2,06.07.2020,3.58,2015,1,NULL
599,21531011,2,06.07.2020,2.91,2015,1,NULL
600,21531044,2,06.07.2020,3.57,2015,1,NULL
601,21531082,2,06.07.2020,3.04,2015,1,NULL
602,21531154,2,06.07.2020,3.58,2015,1,NULL
603,21531168,2,15.02.2021,2.92,2015,1,NULL
604,21531192,2,06.07.2020,3.43,2015,1,NULL
605,21531231,2,06.07.2020,3.19,2015,1,NULL
606,21531245,2,06.07.2020,3.64,2015,1,NULL
607,21531264,2,06.07.2020,3.03,2015,1,NULL
608,21531303,2,06.07.2020,3.36,2015,1,NULL
609,21531341,2,06.07.2020,3.2,2015,1,NULL
610,21531374,2,06.07.2020,2.91,2015,1,NULL
611,21531413,2,01.02.2021,2.81,2015,1,NULL
612,21531432,2,01.07.2021,2,2015,1,NULL
613,21531479,2,08.09.2020,2.95,2015,1,NULL
614,21531498,2,06.07.2020,3.42,2015,1,NULL
615,21531006,2,01.07.2021,3.05,2015,1,NULL
616,21531025,2,06.07.2020,2.88,2015,1,NULL
617,21531063,2,06.07.2020,3.08,2015,1,NULL
618,21531077,2,06.07.2020,3.19,2015,1,NULL
619,21531096,2,06.07.2020,3.16,2015,1,NULL
620,21531149,2,06.07.2020,3.05,2015,1,NULL
621,21531173,2,06.07.2020,2.79,2015,1,NULL
622,21531187,2,06.07.2020,3.82,2015,1,NULL
623,21531207,2,06.07.2020,3.08,2015,1,NULL
624,21531297,2,06.07.2020,3.23,2015,1,NULL
625,21531317,2,01.07.2021,3.15,2015,1,NULL
626,21531322,2,06.07.2020,2.75,2015,1,NULL
627,21531369,2,06.07.2020,3.43,2015,1,NULL
628,21531393,2,06.07.2020,3.12,2015,1,NULL
629,21531427,2,06.07.2020,2.81,2015,1,NULL
630,21531504,2,18.11.2020,2.82,2015,1,NULL
631,21584833,2,12.10.2020,2.65,2015,3,NULL
632,21601269,2,10.10.2022,2.98,2016,4,NULL
633,21601274,2,31.01.2022,2.69,2016,4,NULL
634,21601288,2,06.07.2020,2.96,2016,4,NULL
635,21601293,2,07.09.2020,3.3,2016,4,NULL
636,21607811,2,11.06.2018,3.6,2016,21,NULL
637,21607921,2,03.02.2020,3.17,2016,21,NULL
638,21607949,2,24.06.2019,3.84,2016,21,NULL
639,21607992,2,24.06.2019,3.37,2016,22,NULL
640,21791771,2,01.09.2022,2.67,2017,3,NULL
641,21631354,2,01.07.2021,3,2016,1,NULL
642,21731568,2,30.05.2022,3,2017,1,NULL
643,21631387,2,06.07.2020,3.03,2016,1,NULL
644,21631392,2,01.07.2021,3.06,2016,1,NULL
645,21631407,2,16.12.2020,2.82,2016,1,NULL
646,21631426,2,01.07.2021,3.3,2016,1,NULL
647,21631431,2,01.07.2021,2.98,2016,1,NULL
648,21631445,2,01.07.2021,3.63,2016,1,NULL
649,21631459,2,01.07.2021,3.09,2016,1,NULL
650,21631464,2,01.07.2021,3.37,2016,1,NULL
651,21631478,2,10.10.2022,3.34,2016,1,NULL
652,21631483,2,01.07.2021,3.23,2016,1,NULL
653,21631497,2,01.07.2021,3.62,2016,1,NULL
654,21631503,2,17.01.2022,2.99,2016,1,NULL
655,21631517,2,01.07.2021,3.44,2016,1,NULL
656,21631522,2,06.07.2020,2.96,2016,1,NULL
657,21631536,2,01.07.2021,3.24,2016,1,NULL
658,21631541,2,01.07.2021,3.69,2016,1,NULL
659,21631555,2,01.07.2021,2.79,2016,1,NULL
660,21631569,2,01.07.2021,3.62,2016,1,NULL
661,21631574,2,10.11.2021,0.98,2016,1,NULL
662,21631588,2,01.07.2021,3.37,2016,1,NULL
663,21631593,2,06.07.2020,3.32,2016,1,NULL
664,21631608,2,17.01.2022,2.96,2016,1,NULL
665,21631613,2,17.01.2022,2.73,2016,1,NULL
666,21631632,2,01.07.2021,3.01,2016,1,NULL
667,21631646,2,17.11.2022,2.94,2016,1,NULL
668,21631651,2,17.01.2022,2.71,2016,1,NULL
669,21631665,2,01.07.2021,3.4,2016,1,NULL
670,21631679,2,06.07.2020,2.79,2016,1,NULL
671,21631684,2,30.05.2022,2,2016,1,NULL
672,21631698,2,01.07.2021,3,2016,1,NULL
673,21631704,2,01.07.2021,3.29,2016,1,NULL
674,21631718,2,01.07.2021,3.04,2016,1,NULL
675,21631723,2,01.03.2022,2.7,2016,1,NULL
676,21796257,2,11.10.2023,2.59,2017,3,NULL
677,21631756,2,17.01.2022,3.04,2016,1,NULL
678,21631761,2,01.07.2021,3,2016,1,NULL
679,21631775,2,01.07.2021,2.87,2016,1,NULL
680,21631794,2,01.07.2021,3.68,2016,1,NULL
681,21631809,2,01.07.2021,3,2016,1,NULL
682,21631814,2,02.02.2022,3.03,2016,1,NULL
683,21631828,2,06.07.2020,3.29,2016,1,NULL
684,21631833,2,23.06.2022,2,2016,1,NULL
685,21631847,2,17.01.2022,3.21,2016,1,NULL
686,21631852,2,06.07.2020,3.75,2016,1,NULL
687,N15217329,8,31.01.2018,NULL,NULL,NULL,NULL
688,N16110582,8,31.01.2018,NULL,NULL,NULL,NULL
689,N16110731,9,NULL,NULL,NULL,NULL,NULL
690,N16110905,8,19.06.2018,NULL,NULL,NULL,NULL
691,N16111592,8,31.01.2018,NULL,NULL,NULL,NULL
692,N16112133,8,31.01.2018,NULL,NULL,NULL,NULL
693,N16112737,8,31.01.2018,NULL,NULL,NULL,NULL
694,N16113283,8,31.01.2018,NULL,NULL,NULL,NULL
695,N16113687,8,31.01.2018,NULL,NULL,NULL,NULL
696,N16114015,8,31.01.2018,NULL,NULL,NULL,NULL
697,N16114862,8,31.01.2018,NULL,NULL,NULL,NULL
698,N16115310,8,31.01.2018,NULL,NULL,NULL,NULL
699,N16115796,8,31.01.2018,NULL,NULL,NULL,NULL
700,N16116315,8,31.01.2018,NULL,NULL,NULL,NULL
701,N16116864,9,NULL,NULL,NULL,NULL,NULL
702,N16117240,8,31.01.2018,NULL,NULL,NULL,NULL
703,N16117314,8,31.01.2018,NULL,NULL,NULL,NULL
704,N16118626,8,31.01.2018,NULL,NULL,NULL,NULL
705,N16118675,8,31.01.2018,NULL,NULL,NULL,NULL
706,N16119379,8,31.01.2018,NULL,NULL,NULL,NULL
707,N16119544,8,31.01.2018,NULL,NULL,NULL,NULL
708,N16133358,8,31.01.2018,NULL,NULL,NULL,NULL
710,N16120986,4,27.02.2018,NULL,NULL,NULL,NULL
711,N16121595,4,06.09.2019,NULL,2016,NULL,NULL
712,N16121875,4,10.06.2019,NULL,NULL,NULL,NULL
713,N16123408,4,10.06.2019,NULL,NULL,NULL,NULL
714,N16123506,4,10.09.2019,NULL,2016,NULL,NULL
715,N16125513,4,18.01.2019,NULL,NULL,NULL,NULL
717,N16127720,4,28.05.2019,NULL,NULL,NULL,NULL
718,N16127798,4,11.12.2018,NULL,NULL,NULL,NULL
719,N16128442,4,27.05.2019,NULL,NULL,NULL,NULL
721,N16110095,6,31.01.2018,NULL,NULL,NULL,NULL
722,N16110175,6,31.01.2018,NULL,NULL,NULL,NULL
723,N16110246,6,31.01.2018,NULL,NULL,NULL,NULL
724,N16110357,6,31.01.2018,NULL,NULL,NULL,NULL
726,N16110528,6,31.01.2018,NULL,NULL,NULL,NULL
728,N16112179,6,31.01.2018,NULL,NULL,NULL,NULL
729,N16113151,6,31.01.2018,NULL,NULL,NULL,NULL
730,N16114633,6,31.01.2018,NULL,NULL,NULL,NULL
732,N16115268,6,31.01.2018,NULL,NULL,NULL,NULL
733,N16115522,6,31.01.2018,NULL,NULL,NULL,NULL
735,N16115574,6,31.01.2018,NULL,NULL,NULL,NULL
736,N16116224,6,31.01.2018,NULL,NULL,NULL,NULL
737,N16116250,6,31.01.2018,NULL,NULL,NULL,NULL
738,N16116888,6,31.01.2018,NULL,NULL,NULL,NULL
739,N16117016,6,31.01.2018,NULL,NULL,NULL,NULL
743,N16118389,6,31.01.2018,NULL,NULL,NULL,NULL
744,N16118647,6,31.01.2018,NULL,NULL,NULL,NULL
745,N16118961,6,31.01.2018,NULL,NULL,NULL,NULL
746,N16118962,6,31.01.2018,NULL,NULL,NULL,NULL
748,N16119688,6,31.01.2018,NULL,NULL,NULL,NULL
750,N16217946,6,19.06.2018,NULL,NULL,NULL,NULL
752,21606095,2,13.02.2025,1.13,2016,5,NULL
753,21606101,2,06.07.2020,3.68,2016,5,NULL
754,21685086,2,01.07.2021,3.51,2016,21,NULL
755,21685144,2,06.07.2020,3.53,2016,21,NULL
756,21685273,2,01.07.2021,3,2016,21,NULL
757,21685493,2,01.07.2021,3.22,2016,21,NULL
758,21685513,2,18.11.2020,2.86,2016,21,NULL
759,21691475,2,19.09.2019,2.03,2016,5,NULL
760,21691657,2,27.07.2017,3.56,2016,5,NULL
761,21691767,2,26.07.2018,3.01,2016,5,NULL
762,21692506,2,01.07.2021,2.23,2016,5,NULL
763,21692649,2,01.09.2021,2,2016,5,NULL
764,21692687,2,02.03.2020,2.61,2016,5,NULL
765,21692731,2,08.07.2020,2.68,2016,5,NULL
766,21692764,2,01.07.2021,3.02,2016,5,NULL
767,21692817,2,24.06.2019,2.32,2016,5,NULL
768,21692822,2,16.10.2023,1.17,2016,5,NULL
769,21692836,2,16.10.2023,1.55,2016,5,NULL
770,21692946,2,06.07.2020,3.04,2016,5,NULL
771,21693101,2,28.06.2019,3.26,2016,5,NULL
772,21693129,2,05.02.2020,2.48,2016,5,NULL
773,21693134,2,06.01.2022,2,2016,5,NULL
774,21693172,2,05.02.2020,2.4,2016,5,NULL
775,21693225,2,15.02.2021,2,2016,5,NULL
776,21693258,2,15.02.2021,2.84,2016,5,NULL
777,21693335,2,05.09.2019,2.86,2016,5,NULL
778,21693412,2,15.11.2018,3.39,2016,5,NULL
779,21693426,2,15.03.2021,2.43,2016,5,NULL
780,21693445,2,11.07.2024,1.59,2016,5,NULL
781,21693459,2,12.10.2020,2.46,2016,5,NULL
782,21693464,2,24.06.2019,2.84,2016,5,NULL
783,21693483,2,15.02.2021,2.92,2016,5,NULL
784,21693497,2,27.07.2017,3.28,2016,5,NULL
785,21693503,2,03.02.2020,3.05,2016,5,NULL
786,21693536,2,11.03.2020,2.38,2016,5,NULL
787,21693569,2,24.06.2019,3.28,2016,5,NULL
788,21693588,2,12.07.2018,2.28,2016,5,NULL
789,21693613,2,15.07.2024,2.68,2016,5,NULL
790,21693646,2,15.02.2021,2.74,2016,5,NULL
792,21604748,2,01.07.2021,2,2016,3,NULL
793,21605233,3,NULL,NULL,2016,3,NULL
795,N16211017,6,19.06.2018,NULL,NULL,NULL,NULL
796,N16212234,6,19.06.2018,NULL,NULL,NULL,NULL
797,N16213242,6,19.06.2018,NULL,NULL,NULL,NULL
798,N16215528,6,19.06.2018,NULL,NULL,NULL,NULL
801,N16210877,8,19.06.2018,NULL,NULL,NULL,NULL
802,N16212115,8,19.06.2018,NULL,NULL,NULL,NULL
803,N16212118,8,31.01.2018,NULL,NULL,NULL,NULL
804,N16215662,8,19.06.2018,NULL,NULL,NULL,NULL
805,N16217709,8,19.06.2018,NULL,NULL,NULL,NULL
806,N16211348,6,19.06.2018,NULL,NULL,NULL,NULL
808,N17113663,6,06.02.2019,NULL,NULL,NULL,NULL
809,21791799,2,04.08.2022,3,2017,3,NULL
810,21731587,2,30.05.2022,3,2017,1,NULL
811,21731592,2,12.10.2023,2.96,2017,1,NULL
812,21731607,2,28.07.2022,2,2017,1,NULL
813,21731612,2,30.05.2022,3,2017,1,NULL
814,21731626,2,01.07.2021,3.33,2017,1,NULL
815,21731631,2,30.05.2022,3,2017,1,NULL
816,21731645,2,23.06.2022,3,2017,1,NULL
817,21731659,2,30.05.2022,2,2017,1,NULL
818,21731664,2,16.06.2022,3,2017,1,NULL
819,21731678,2,27.10.2022,3.63,2017,1,NULL
820,21731683,2,30.05.2022,3,2017,1,NULL
821,21731697,2,30.05.2022,3,2017,1,NULL
822,21731703,2,06.10.2022,3.44,2017,1,NULL
823,21731717,2,30.05.2022,3,2017,1,NULL
824,21731722,2,30.05.2022,2,2017,1,NULL
825,21731736,2,30.05.2022,3,2017,1,NULL
826,21731741,2,30.05.2022,3,2017,1,NULL
827,21731755,2,01.07.2021,3.3,2017,1,NULL
828,21731769,2,02.11.2023,2.54,2017,1,NULL
829,21731774,2,27.07.2023,2.87,2017,1,NULL
830,21731788,2,17.01.2022,2.99,2017,1,NULL
831,21731793,2,19.06.2023,3.02,2017,1,NULL
832,21731808,2,30.05.2022,3,2017,1,NULL
833,21731813,2,01.07.2021,3.61,2017,1,NULL
834,21731827,2,17.01.2022,2.71,2017,1,NULL
835,21731832,2,15.07.2024,2.5,2017,1,NULL
836,21731846,2,30.05.2022,2,2017,1,NULL
837,21731851,2,06.10.2022,3.2,2017,1,NULL
838,21731865,2,17.01.2022,2.86,2017,1,NULL
840,21731884,2,30.05.2022,3,2017,1,NULL
841,21731898,2,30.05.2022,3,2017,1,NULL
842,21731904,2,07.07.2022,2,2017,1,NULL
843,21731918,2,02.02.2022,2.97,2017,1,NULL
844,21731923,2,13.06.2022,3,2017,1,NULL
845,21731937,2,30.05.2022,3,2017,1,NULL
846,21731942,2,30.05.2022,3,2017,1,NULL
847,21731956,2,07.07.2022,3,2017,1,NULL
848,21731961,3,NULL,NULL,2017,1,NULL
849,21731975,2,06.10.2022,3.54,2017,1,NULL
850,21731989,2,23.01.2023,2.56,2017,1,NULL
851,21731994,2,07.07.2022,2,2017,1,NULL
852,21732001,2,23.01.2023,3.22,2017,1,NULL
853,21732015,2,09.10.2023,2.56,2017,1,NULL
854,21732029,2,01.07.2021,3.36,2017,1,NULL
855,21732034,2,07.07.2022,3,2017,1,NULL
856,21732048,2,30.05.2022,2,2017,1,NULL
857,21732053,2,13.06.2022,2,2017,1,NULL
858,21732067,2,25.08.2022,3.08,2017,1,NULL
859,21732072,2,24.08.2023,3.13,2017,1,NULL
860,21732086,2,01.07.2021,3.57,2017,1,NULL
861,21732091,2,04.08.2022,3,2017,1,NULL
862,21732106,2,07.07.2022,3,2017,1,NULL
863,21732111,2,25.11.2022,2.96,2017,1,NULL
864,21732125,3,NULL,NULL,2017,1,NULL
865,21732139,2,04.08.2022,3,2017,1,NULL
866,21732144,2,01.07.2021,3,2017,1,NULL
867,21732158,2,06.07.2023,2.5,2017,1,NULL
868,21732163,2,13.06.2022,2,2017,1,NULL
869,21784017,2,06.07.2020,3.59,2017,22,NULL
870,21784399,2,06.07.2020,3.72,2017,21,NULL
871,21785162,2,27.11.2020,3.22,2017,21,NULL
872,21785641,2,02.02.2022,2.72,2017,21,NULL
873,21785947,2,01.07.2021,3,2017,21,NULL
874,21787702,2,25.09.2023,2.46,2015,21,NULL
875,N17110982,6,06.02.2019,NULL,NULL,NULL,NULL
876,N17116172,8,26.06.2019,NULL,NULL,NULL,NULL
877,N17116307,6,06.02.2019,NULL,NULL,NULL,NULL
878,N17116388,6,06.02.2019,NULL,NULL,NULL,NULL
879,N17117591,6,06.02.2019,NULL,NULL,NULL,NULL
880,N17118787,6,06.02.2019,NULL,NULL,NULL,NULL
884,N17133460,6,06.02.2019,NULL,NULL,NULL,NULL
885,N17133502,6,06.02.2019,NULL,NULL,NULL,NULL
886,N17133503,6,06.02.2019,NULL,NULL,NULL,NULL
887,N17135782,6,06.02.2019,NULL,NULL,NULL,NULL
888,N17136814,6,06.02.2019,NULL,NULL,NULL,NULL
889,N17137332,6,06.02.2019,NULL,NULL,NULL,NULL
890,N17137468,6,06.02.2019,NULL,NULL,NULL,NULL
891,N17138709,6,06.02.2019,NULL,NULL,NULL,NULL
893,21531388,2,10.10.2022,2.47,2015,1,NULL
894,21531039,2,01.07.2021,3.01,2018,1,NULL
895,N16236363,4,08.09.2020,NULL,2016,NULL,NULL
901,N17136606,4,18.08.2020,NULL,2017,NULL,NULL
902,N17136863,4,27.08.2020,NULL,2017,NULL,NULL
904,N17133206,6,06.02.2019,NULL,NULL,NULL,NULL
906,N17133582,6,06.02.2019,NULL,NULL,NULL,NULL
907,N17135790,6,06.02.2019,NULL,NULL,NULL,NULL
909,N17137081,6,06.02.2019,NULL,NULL,NULL,NULL
912,N17231260,8,26.06.2019,NULL,NULL,NULL,NULL
913,N17234679,9,NULL,NULL,NULL,NULL,NULL
914,N17113094,8,06.02.2019,NULL,NULL,NULL,NULL
915,N17233200,8,26.06.2019,NULL,NULL,NULL,NULL
916,N17111688,8,06.02.2019,NULL,NULL,NULL,NULL
917,N17237302,9,NULL,NULL,NULL,NULL,NULL
918,N16214521,8,06.02.2019,NULL,NULL,NULL,NULL
919,N17233283,8,26.06.2019,NULL,NULL,NULL,NULL
920,N17117212,8,06.02.2019,NULL,NULL,NULL,NULL
921,N17239700,8,26.06.2019,NULL,NULL,NULL,NULL
922,N17239894,8,26.06.2019,NULL,NULL,NULL,NULL
923,N17115848,8,06.02.2019,NULL,NULL,NULL,NULL
924,N17132305,8,06.02.2019,NULL,NULL,NULL,NULL
925,N17114915,8,06.02.2019,NULL,NULL,NULL,NULL
926,N17239163,9,NULL,NULL,NULL,NULL,NULL
927,N17132407,8,06.02.2019,NULL,NULL,NULL,NULL
928,N17237526,8,26.06.2019,NULL,NULL,NULL,NULL
929,N17118006,8,06.02.2019,NULL,NULL,NULL,NULL
930,N17135092,8,26.06.2019,NULL,NULL,NULL,NULL
931,N17137667,9,NULL,NULL,NULL,NULL,NULL
932,N17232861,9,NULL,NULL,NULL,NULL,NULL
933,N17110750,9,NULL,NULL,NULL,NULL,NULL
934,N17139391,8,06.02.2019,NULL,NULL,NULL,NULL
935,N17239260,9,NULL,NULL,NULL,NULL,NULL
936,N17237240,8,26.06.2019,NULL,NULL,NULL,NULL
937,N17237857,9,NULL,NULL,NULL,NULL,NULL
938,N17234132,9,NULL,NULL,NULL,NULL,NULL
939,N17112978,8,06.02.2019,NULL,NULL,NULL,NULL
940,N17114066,8,06.02.2019,NULL,NULL,NULL,NULL
941,N17238183,8,26.06.2019,NULL,NULL,NULL,NULL
942,N17114039,8,06.02.2019,NULL,NULL,NULL,NULL
943,N17238561,8,26.06.2019,NULL,NULL,NULL,NULL
947,N17231229,6,24.06.2019,NULL,NULL,NULL,NULL
948,N17230775,6,24.06.2019,NULL,NULL,NULL,NULL
949,N17234409,6,24.06.2019,NULL,NULL,NULL,NULL
950,N17235707,6,24.06.2019,NULL,NULL,NULL,NULL
956,N17233730,6,24.06.2019,NULL,NULL,NULL,NULL
957,N17234729,6,24.06.2019,NULL,NULL,NULL,NULL
958,N17239702,6,24.06.2019,NULL,NULL,NULL,NULL
959,N17235035,6,24.06.2019,NULL,NULL,NULL,NULL
961,N17235969,6,24.06.2019,NULL,NULL,NULL,NULL
962,N17232147,6,24.06.2019,NULL,NULL,NULL,NULL
963,20727648,4,21.05.2018,NULL,NULL,NULL,NULL
964,20829559,4,03.04.2017,NULL,NULL,30,NULL
965,20829421,4,15.06.2015,4,2013,30,NULL
966,21030962,4,22.05.2017,NULL,NULL,NULL,NULL
967,20929888,4,23.01.2018,NULL,NULL,30,NULL
971,20727576,4,26.06.2019,NULL,NULL,NULL,NULL
972,21073451,4,26.06.2019,NULL,NULL,NULL,NULL
974,20929893,4,01.06.2021,NULL,2019,30,NULL
981,21031054,4,10.06.2019,NULL,NULL,NULL,NULL
982,20930102,4,26.06.2019,NULL,NULL,30,NULL
983,21031021,4,19.06.2019,NULL,NULL,NULL,NULL
984,21030679,4,26.06.2019,NULL,NULL,NULL,NULL
986,21030814,4,26.06.2019,NULL,NULL,NULL,NULL
987,21031068,4,26.06.2019,NULL,NULL,NULL,NULL
988,21131015,4,01.06.2022,NULL,NULL,NULL,NULL
989,21131235,4,28.08.2020,NULL,2017,NULL,NULL
990,21232297,4,10.09.2020,NULL,2017,NULL,NULL
991,21232609,4,11.08.2020,NULL,2017,NULL,NULL
992,21481886,4,15.12.2019,NULL,2017,NULL,NULL
994,20727543,8,31.01.2018,NULL,NULL,NULL,NULL
995,20727471,9,NULL,NULL,NULL,NULL,NULL
996,20829597,9,NULL,NULL,NULL,NULL,NULL
997,21030698,9,NULL,NULL,NULL,NULL,NULL
1001,21800903,3,NULL,NULL,2018,4,NULL
1003,21806903,2,01.09.2022,2.99,2018,21,NULL
1005,21809036,2,10.10.2022,3.01,2018,21,NULL
1006,21809768,3,NULL,NULL,2018,21,NULL
1007,21831022,2,02.10.2023,2.76,2018,1,NULL
1008,21831036,2,22.06.2023,2.92,2018,1,NULL
1009,21831041,2,19.06.2023,3.32,2018,1,NULL
1010,21831055,2,08.08.2024,2.63,2018,1,NULL
1011,21831069,2,15.07.2024,2.63,2018,1,NULL
1012,21831074,2,19.06.2023,3.06,2018,1,NULL
1013,21831088,2,19.06.2023,2.8,2018,1,NULL
1014,21831093,2,19.06.2023,3.19,2018,1,NULL
1015,21831108,2,04.08.2022,3.05,2018,1,NULL
1016,21831113,2,19.06.2023,2.76,2018,1,NULL
1017,21831127,2,19.06.2023,3.15,2018,1,NULL
1018,21831132,2,19.06.2023,3.44,2018,1,NULL
1019,21831146,2,24.08.2023,3.14,2018,1,NULL
1020,21831151,3,NULL,NULL,2018,1,NULL
1021,21831165,2,13.10.2022,3.26,2018,1,NULL
1022,21831179,3,NULL,NULL,2018,1,NULL
1023,21831184,2,19.06.2023,3.2,2018,1,NULL
1024,21831198,2,15.07.2024,3.17,2018,1,NULL
1025,21831204,2,19.06.2023,3.11,2018,1,NULL
1026,21831218,2,04.10.2023,3.01,2018,1,NULL
1027,21831223,2,24.08.2023,3.29,2018,1,NULL
1028,21831237,3,NULL,NULL,2018,1,NULL
1030,21831256,2,15.07.2024,2.77,2018,1,NULL
1031,21831261,2,08.08.2024,2.82,2018,1,NULL
1032,21831275,2,24.08.2023,3.3,2018,1,NULL
1033,21831289,2,19.06.2023,3.07,2018,1,NULL
1035,21831309,2,01.12.2022,2.9,2018,1,NULL
1036,21831314,3,NULL,NULL,2018,1,NULL
1037,21831328,2,06.10.2022,2.94,2018,1,NULL
1038,21831333,3,NULL,NULL,2018,1,NULL
1039,21831347,2,02.10.2023,3.44,2018,1,NULL
1040,21831352,2,23.01.2023,3.38,2018,1,NULL
1041,21831366,2,19.06.2023,2.94,2018,1,NULL
1042,21831371,2,19.06.2023,3.11,2018,1,NULL
1043,21831385,2,07.09.2023,3.12,2018,1,NULL
1045,21831405,2,19.06.2023,3.75,2018,1,NULL
1046,21831419,2,19.06.2023,2.91,2018,1,NULL
1047,21831424,2,25.07.2024,3.08,2018,1,NULL
1048,21831438,2,19.06.2023,3.36,2018,1,NULL
1049,21831443,2,25.09.2023,3.4,2018,1,NULL
1050,21831457,3,NULL,NULL,2018,1,NULL
1051,21831462,2,15.07.2024,2.53,2018,1,NULL
1052,21831476,2,15.07.2024,2.45,2018,1,NULL
1053,21831481,3,NULL,NULL,2018,1,NULL
1054,21831495,2,13.12.2023,2.65,2018,1,NULL
1055,21831501,2,19.06.2023,3.15,2018,1,NULL
1056,21831515,2,19.06.2023,3.12,2018,1,NULL
1058,21831534,2,21.07.2022,3,2018,1,NULL
1059,21831548,2,19.06.2023,3,2018,1,NULL
1061,21831567,3,NULL,NULL,2018,1,NULL
1062,21831572,2,19.06.2023,2.67,2018,1,NULL
1063,21831586,3,NULL,NULL,2018,1,NULL
1064,21831591,2,24.08.2023,3.52,2018,1,NULL
1065,21831606,2,21.12.2023,2.64,2018,1,NULL
1066,21831611,2,19.06.2023,3.25,2018,1,NULL
1067,21831625,2,19.06.2023,3.38,2018,1,NULL
